county_names,wwtp_name,population_served,cases_new_cens_per10k,date_new,sars_cov2_raw_copiesL,flag,sars_cov2_normalized
Guilford,Highpoint,116390.0,,2022-11-23,87071.22142246534,0,34038876.2514189
Guilford,Highpoint,116390.0,,2022-11-24,,0,
Guilford,Highpoint,116390.0,,2022-11-25,52253.16832499253,0,19679646.707712
Guilford,Highpoint,116390.0,,2022-11-26,,0,
Guilford,Highpoint,116390.0,,2022-11-27,,0,
Guilford,Highpoint,116390.0,,2022-11-28,,0,
Guilford,Highpoint,116390.0,,2022-11-29,,0,
Guilford,Highpoint,116390.0,,2022-11-30,73866.63658242467,0,34065962.570401
Guilford,Highpoint,116390.0,,2022-12-01,,0,
Guilford,Highpoint,116390.0,,2022-12-02,54867.2033185582,0,23590676.1514234
Guilford,Highpoint,116390.0,,2022-12-03,,0,
Guilford,Highpoint,116390.0,,2022-12-04,,0,
Guilford,Highpoint,116390.0,,2022-12-05,,0,
Guilford,Highpoint,116390.0,,2022-12-06,,0,
Guilford,Highpoint,116390.0,,2022-12-07,117186.70231728525,0,46917244.2970812
